relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
331	331	[!#1][CH]([!#1])c1[cH][cH]c(Cl)[cH]c1Cl	7.0	9.0	184495.0	98.0	0.9994203966220498	0.170616407131627	0.1157024793388429	0.0666666666666666	0.4375	105.0
332	332	[!#1][CH]([!#1])c1[cH][cH]c2O[CH2]Oc2[cH]1	25.0	24.0	184435.0	125.0	0.9991928887540694	0.2912985373777977	0.2512562814070351	0.1666666666666666	0.5102040816326531	150.0
333	333	[!#1][CH]([CH]([CH3])[CH3])C(=O)[OH]	98.0	68.0	184224.0	219.0	0.9984453629021336	0.4265263808261644	0.4057971014492753	0.3091482649842271	0.5903614457831325	317.0
334	334	[!#1][CH]([CH2][CH2]C(=O)[OH])C(=O)[OH]	220.0	73.0	184064.0	252.0	0.9982395224501514	0.5907957154855076	0.5751633986928104	0.4661016949152542	0.7508532423208191	472.0
335	335	[!#1][CH]([CH2][CH2]S[CH3])C(=O)[OH]	143.0	42.0	184317.0	107.0	0.9991928887540694	0.6645545207963183	0.657471264367816	0.572	0.772972972972973	250.0
336	336	[!#1][CH]([CH2]C(=O)[NH2])C(=O)[OH]	77.0	24.0	184442.0	66.0	0.999512483140042	0.6404830420312893	0.6311475409836065	0.5384615384615384	0.7623762376237624	143.0
337	337	[!#1][CH]([CH2]C(=O)[OH])C(=O)[OH]	135.0	60.0	184213.0	201.0	0.9985862011061216	0.5267792285150066	0.5084745762711865	0.4017857142857143	0.6923076923076923	336.0
338	338	[!#1][CH]([CH3])[CH3]	3284.0	1345.0	174144.0	5836.0	0.9611015714293452	0.4884627133122918	0.4777074696341552	0.3600877192982456	0.7094404839058112	9120.0
339	339	[!#1][CH]([CH3])C(=O)[OH]	137.0	178.0	183512.0	782.0	0.9947998201604472	0.2525587734737493	0.2220421393841167	0.1490750816104461	0.4349206349206349	919.0
340	340	[!#1][CH]([NH]C(=O)[!#1])C(=O)[OH]	3372.0	644.0	179574.0	1019.0	0.9909917717987748	0.7984210732749227	0.8021886523135483	0.7679344112958324	0.8396414342629482	4391.0
341	341	[!#1][CH]([NH2])[CH2]C(=O)[OH]	64.0	61.0	184277.0	207.0	0.9985482831281248	0.3471038561072808	0.3232323232323232	0.2361623616236162	0.512	271.0
342	342	[!#1][CH]([NH2])C(=O)[OH]	1486.0	534.0	181805.0	784.0	0.992860586428614	0.6903755540072489	0.6927738927738928	0.654625550660793	0.7356435643564356	2270.0
343	343	[!#1][CH]([OH])[CH2][NH2]	24.0	32.0	184443.0	110.0	0.999230806732066	0.2767274299527847	0.2526315789473684	0.1791044776119403	0.4285714285714285	134.0
344	344	[!#1][CH]([OH])[CH2][OH]	422.0	267.0	183046.0	874.0	0.9938193695865316	0.4438492428624507	0.4251889168765743	0.3256172839506173	0.6124818577648766	1296.0
345	345	[!#1][CH]([OH])c1[cH][cH][cH][cH][cH]1	77.0	76.0	184166.0	290.0	0.9980174314361704	0.3241195353426583	0.2961538461538461	0.2098092643051771	0.5032679738562091	367.0
346	346	[!#1][CH]=[CH]C(=O)[OH]	323.0	262.0	183263.0	761.0	0.9944585583584764	0.4031202309696141	0.3870581186339125	0.297970479704797	0.5521367521367522	1084.0
347	347	[!#1][CH]=C1C(=O)[NH]C(=O)[NH]C1=O	12.0	2.0	184544.0	51.0	0.9997129067380248	0.4039843995166816	0.3116883116883117	0.1904761904761904	0.8571428571428571	63.0
348	348	[!#1][CH]1[CH2][CH]2[CH2][CH2][CH]([CH2]1)N2[CH3]	101.0	11.0	184445.0	52.0	0.9996587381980292	0.7713991410206219	0.7622641509433962	0.6601307189542484	0.9017857142857144	153.0
349	349	[!#1][CH]1[CH2][CH2][NH][CH2][CH2]1	301.0	144.0	183858.0	306.0	0.9975624157002096	0.5779830489312543	0.5722433460076046	0.4958813838550247	0.6764044943820224	607.0
350	350	[!#1][CH]1[CH2]O1	4.0	12.0	184486.0	107.0	0.9993553943740554	0.0947201032146492	0.0629921259842519	0.036036036036036	0.25	111.0
351	351	[!#1][CH]1[CH2]Oc2[cH][cH][cH][cH]c2O1	3.0	0.0	184529.0	77.0	0.9995829022420358	0.193608777125146	0.072289156626506	0.0375	1.0	80.0
352	352	[!#1][CH]1c2[cH][cH][cH][cH]c2-c3[cH][cH][cH][cH]c13	256.0	0.0	184315.0	38.0	0.9997941595480176	0.9330427724402476	0.9309090909090908	0.8707482993197279	1.0	294.0
353	353	[!#1][CH]1c2[cH][cH][cH][cH]c2Oc3[cH][cH][cH][cH]c13	0.0	0.0	184579.0	30.0	0.999837494380014	0.0	0.0	0.0	0.0	30.0
354	354	[!#1][CH]1O[CH]([CH]([!#1])[CH]1[!#1])n2[cH][cH]c(=O)[nH]c2=O	83.0	2.0	184415.0	109.0	0.9993987292060516	0.6495030069422845	0.5992779783393503	0.4322916666666667	0.976470588235294	192.0
355	355	[!#1][CH]1O[CH]([CH]([!#1])[CH]1[!#1])n2[cH]nc3c([!#1])n[cH]nc23	314.0	68.0	184120.0	107.0	0.9990520505500816	0.7825208506104435	0.7820672478206724	0.7458432304038005	0.8219895287958116	421.0
356	356	[!#1][CH]1O[CH]([CH2][OH])[CH]([OH])[CH]([OH])[CH]1[OH]	7313.0	1338.0	174943.0	1015.0	0.9872541425390962	0.8549094319913684	0.8614170445844868	0.8781219980787704	0.8453357993295573	8328.0
357	357	[!#1][CH]1O[CH]([CH2][OH])[CH]([OH])[CH]1[OH]	326.0	59.0	183974.0	250.0	0.998326192114144	0.6915198755173851	0.6784599375650364	0.5659722222222222	0.8467532467532467	576.0
358	358	[!#1][CH]1O[CH]([CH3])[CH]([OH])[CH]([OH])[CH]1[OH]	2422.0	366.0	181433.0	388.0	0.9959156920843512	0.8632423512717303	0.8653090389424795	0.8619217081850534	0.8687230989956959	2810.0
359	359	[!#1][CH2][CH]([!#1])[!#1]	62629.0	11413.0	98690.0	11877.0	0.8738414703508496	0.7376852459136461	0.8432156609311469	0.8405900195957372	0.8458577564085249	74506.0
360	360	[!#1][CH2][CH]([!#1])C(=O)[NH][!#1]	2266.0	811.0	179841.0	1691.0	0.9864470312931656	0.6427467489359565	0.6442991185669604	0.5726560525650746	0.7364315892102697	3957.0
361	361	[!#1][CH2][CH]([!#1])C(=O)[OH]	5444.0	1390.0	174711.0	3064.0	0.9758733322860748	0.7018136816103879	0.7096858297484031	0.6398683591913493	0.7966052092478783	8508.0
362	362	[!#1][CH2][CH]([!#1])C(=O)O[CH2][CH3]	154.0	104.0	184050.0	301.0	0.9978061741301888	0.4484848175778476	0.4319775596072931	0.3384615384615385	0.5968992248062015	455.0
363	363	[!#1][CH2][CH]([CH3])[CH3]	949.0	637.0	180902.0	2121.0	0.9850603166692848	0.423467039428532	0.4076460481099656	0.3091205211726384	0.5983606557377049	3070.0
364	364	[!#1][CH2][CH]([CH3])[NH]C(=O)[!#1]	5.0	2.0	184443.0	159.0	0.999127886506075	0.1474551052171669	0.0584795321637426	0.0304878048780487	0.7142857142857143	164.0
365	365	[!#1][CH2][CH]([CH3])[NH2]	151.0	142.0	184161.0	155.0	0.9983911943621384	0.5034872669809506	0.5041736227045076	0.4934640522875817	0.515358361774744	306.0
366	366	[!#1][CH2][CH]([CH3])[OH]	32.0	56.0	184026.0	495.0	0.9970153134462568	0.1476742639326825	0.1040650406504065	0.0607210626185958	0.3636363636363636	527.0
367	367	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)[NH][!#1]	658.0	246.0	183271.0	434.0	0.9963165392803168	0.6604513093263861	0.659318637274549	0.6025641025641025	0.7278761061946902	1092.0
368	368	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)[OH]	2615.0	688.0	180368.0	938.0	0.9911921953967576	0.7588782753358225	0.7628354725787632	0.7359977483816493	0.7917045110505601	3553.0
369	369	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)O[CH2][CH3]	6.0	0.0	184565.0	38.0	0.9997941595480176	0.369236463934407	0.24	0.1363636363636363	1.0	44.0
370	370	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)O[CH3]	18.0	6.0	184447.0	138.0	0.9992199730240672	0.2939860969522769	0.1999999999999999	0.1153846153846153	0.75	156.0
371	371	[!#1][CH2][CH]([NH]C(=O)[CH3])C(=O)[OH]	119.0	43.0	184186.0	261.0	0.9983532763841416	0.4789796286710223	0.4391143911439115	0.3131578947368421	0.7345679012345679	380.0
372	372	[!#1][CH2][CH]([OH])[CH2][!#1]	2092.0	832.0	178945.0	2740.0	0.980650997513664	0.5477087907436862	0.5394533264569366	0.4329470198675497	0.7154582763337893	4832.0
373	373	[!#1][CH2][CH]([OH])[CH2][OH]	139.0	81.0	184026.0	363.0	0.9975949168242068	0.4172810253434757	0.3850415512465374	0.2768924302788844	0.6318181818181818	502.0
374	374	[!#1][CH2][CH]([OH])[CH2]O[!#1]	495.0	121.0	183431.0	562.0	0.9963002887183182	0.6118493347361882	0.5917513448894202	0.4683065279091769	0.8035714285714286	1057.0
375	375	[!#1][CH2][CH]=[CH2]	179.0	121.0	183086.0	1223.0	0.992719748224626	0.2737560604913417	0.2103407755581669	0.1276747503566334	0.5966666666666667	1402.0
376	376	[!#1][CH2][CH2][CH2][!#1]	20282.0	5208.0	147066.0	12053.0	0.906499683114041	0.6534173540747481	0.7014958927799395	0.6272460182464822	0.7956845821890938	32335.0
377	377	[!#1][CH2][CH2][CH2][CH2][CH2][!#1]	6193.0	1154.0	174235.0	3027.0	0.9773521334279476	0.7411374902465073	0.7476308323776181	0.6716919739696312	0.8429290867020552	9220.0
378	378	[!#1][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3]	2938.0	588.0	180167.0	916.0	0.9918530515847006	0.7928734914001244	0.7962059620596206	0.7623248572911261	0.8332387975042541	3854.0
379	379	[!#1][CH2][CH2][CH2][CH2][CH2][CH3]	3731.0	721.0	178669.0	1488.0	0.9880341695150292	0.768031491489941	0.7715851514838176	0.7148879095612186	0.8380503144654088	5219.0
380	380	[!#1][CH2][CH2][CH2][CH2][CH2]C(=O)N([!#1])[CH2][!#1]	11.0	0.0	184556.0	42.0	0.9997724921320196	0.4555216223007468	0.34375	0.2075471698113207	1.0	53.0
381	381	[!#1][CH2][CH2][CH2][CH2][NH]C(=O)[!#1]	292.0	137.0	183723.0	457.0	0.9967823887242768	0.513694389240375	0.4957555178268251	0.3898531375166889	0.6806526806526807	749.0
382	382	[!#1][CH2][CH2][CH2][CH2][OH]	25.0	69.0	184278.0	237.0	0.9983424426761426	0.1586064045004525	0.1404494382022472	0.0954198473282442	0.2659574468085106	262.0
383	383	[!#1][CH2][CH2][CH2][CH2]C(=O)[OH]	706.0	467.0	182627.0	809.0	0.9930880942965944	0.526211806759565	0.525297619047619	0.466006600660066	0.6018755328218244	1515.0
384	384	[!#1][CH2][CH2][CH2][CH2]C(=O)O[CH3]	89.0	44.0	184380.0	96.0	0.9992416404400652	0.5670243019246491	0.5597484276729561	0.4810810810810811	0.6691729323308271	185.0
385	385	[!#1][CH2][CH2][CH2][CH2]N([!#1])C(=O)[!#1]	56.0	14.0	184300.0	239.0	0.998629535938118	0.3893043618460411	0.3068493150684931	0.1898305084745762	0.8	295.0
386	386	[!#1][CH2][CH2][CH2][NH]S(=O)(=O)[!#1]	85.0	22.0	184414.0	88.0	0.9994041460600512	0.6244833229451389	0.6071428571428571	0.4913294797687861	0.794392523364486	173.0
387	387	[!#1][CH2][CH2][CH2][NH2]	554.0	258.0	183298.0	499.0	0.9958994415223528	0.5971326781729132	0.5941018766756032	0.5261158594491928	0.6822660098522167	1053.0
388	388	[!#1][CH2][CH2][CH2]C(=O)[NH][!#1]	1830.0	287.0	181860.0	632.0	0.995021911174428	0.7991239258060344	0.7993011574579604	0.743298131600325	0.8644307982994804	2462.0
389	389	[!#1][CH2][CH2][CH2]C(=O)[OH]	1462.0	606.0	181300.0	1241.0	0.9899950706628604	0.6134924239067937	0.6128694194089289	0.5408805031446541	0.706963249516441	2703.0
390	390	[!#1][CH2][CH2][CH2]C(=O)O[CH3]	149.0	62.0	184247.0	151.0	0.9988462100980992	0.5916778821312084	0.583170254403131	0.4966666666666666	0.7061611374407583	300.0
391	391	[!#1][CH2][CH2][CH2]Cl	30.0	16.0	184464.0	99.0	0.9993770617900536	0.3892134253535271	0.3428571428571428	0.2325581395348837	0.6521739130434783	129.0
392	392	[!#1][CH2][CH2][CH2]S(=O)(=O)[OH]	17.0	8.0	184519.0	65.0	0.999604569658034	0.3753307061049967	0.3177570093457944	0.2073170731707317	0.68	82.0
393	393	[!#1][CH2][CH2][CH3]	7724.0	1962.0	169409.0	5514.0	0.9595035994994828	0.6619080121413146	0.6738789042051998	0.5834718235382989	0.7974396035515177	13238.0
394	394	[!#1][CH2][CH2][NH][!#1]	5240.0	2917.0	170029.0	6423.0	0.949406583644351	0.51190003705757	0.5287588294651867	0.4492840607047929	0.6423930366556332	11663.0
395	395	[!#1][CH2][CH2][NH]C(=O)[CH]=[CH][!#1]	28.0	4.0	184427.0	150.0	0.9991658044840718	0.3708013675929815	0.2666666666666666	0.1573033707865168	0.875	178.0
396	396	[!#1][CH2][CH2][NH]C(=O)[CH3]	52.0	53.0	184265.0	239.0	0.998418278632136	0.2968545920582296	0.2626262626262626	0.1786941580756013	0.4952380952380952	291.0
397	397	[!#1][CH2][CH2][NH]C(=O)[NH][!#1]	26.0	24.0	184394.0	165.0	0.998976214594088	0.2656992375521446	0.2157676348547718	0.1361256544502617	0.52	191.0
398	398	[!#1][CH2][CH2][NH]S(=O)(=O)[!#1]	146.0	95.0	184151.0	217.0	0.9983099415521454	0.4928220968403132	0.4834437086092715	0.4022038567493113	0.6058091286307054	363.0
399	399	[!#1][CH2][CH2][NH2]	1081.0	578.0	181828.0	1122.0	0.990791348200792	0.5609639719320584	0.5598135680994304	0.4906945074897866	0.6515973477998794	2203.0
400	400	[!#1][CH2][CH2][OH]	679.0	478.0	181473.0	1979.0	0.9866907897231446	0.3816385448235167	0.3559633027522935	0.2554552294958615	0.5868625756266206	2658.0
401	401	[!#1][CH2][CH2]C(=O)[CH3]	0.0	17.0	184412.0	180.0	0.9989328797620918	-0.00029980555112122894	0.0	0.0	0.0	180.0
402	402	[!#1][CH2][CH2]C(=O)[NH2]	210.0	56.0	184124.0	219.0	0.998510365150128	0.6209947111018669	0.60431654676259	0.4895104895104895	0.7894736842105263	429.0
403	403	[!#1][CH2][CH2]C(=O)[OH]	2918.0	1008.0	177870.0	2813.0	0.97930220086778	0.6053149681452128	0.604328466397432	0.5091607049380562	0.7432501273560876	5731.0
404	404	[!#1][CH2][CH2]C(=O)O[CH3]	211.0	106.0	183948.0	344.0	0.9975624157002096	0.501957940912773	0.4839449541284403	0.3801801801801802	0.6656151419558359	555.0
405	405	[!#1][CH2][CH2]c1[cH][cH][cH][cH][cH]1	730.0	299.0	182685.0	895.0	0.9935322763245562	0.5615646895849159	0.5501130369253956	0.4492307692307692	0.7094266277939747	1625.0
406	406	[!#1][CH2][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1	98.0	26.0	184343.0	142.0	0.9990899685280784	0.5677053914143874	0.5384615384615384	0.4083333333333333	0.7903225806451613	240.0
407	407	[!#1][CH2][CH2]N([!#1])[CH2][CH2][NH][!#1]	72.0	73.0	184272.0	192.0	0.9985645336901234	0.3673460326689178	0.3520782396088019	0.2727272727272727	0.496551724137931	264.0
408	408	[!#1][CH2][CH2]N([CH2][CH2]O[!#1])C(=O)[!#1]	4.0	0.0	184564.0	41.0	0.9997779089860191	0.2981092870704786	0.163265306122449	0.0888888888888888	1.0	45.0
409	409	[!#1][CH2][CH2]OC(=O)[CH3]	0.0	8.0	184490.0	111.0	0.9993553943740554	-0.00016147066240650417	0.0	0.0	0.0	111.0
410	410	[!#1][CH2][CH2]S(=O)[!#1]	529.0	276.0	183344.0	460.0	0.9960131954563428	0.5909081053143812	0.5897435897435898	0.5348837209302325	0.6571428571428571	989.0
411	411	[!#1][CH2][CH2]S[!#1]	1327.0	592.0	181301.0	1389.0	0.9892692122269228	0.5761246749570774	0.5725997842502697	0.4885861561119293	0.6915059927045336	2716.0
412	412	[!#1][CH2][CH2]S[CH2][CH2][!#1]	31.0	10.0	184500.0	68.0	0.9995774853880364	0.4864169991930941	0.4428571428571429	0.3131313131313131	0.7560975609756098	99.0
413	413	[!#1][CH2][NH][CH]([CH3])[CH3]	125.0	23.0	184322.0	139.0	0.9991224696520756	0.632013186511877	0.6067961165048544	0.4734848484848485	0.8445945945945946	264.0
414	414	[!#1][CH2][NH]C([CH3])([CH3])[CH3]	47.0	43.0	184399.0	120.0	0.999117052798076	0.3829727073194043	0.3657587548638132	0.281437125748503	0.5222222222222223	167.0
415	415	[!#1][CH2][NH]C(=O)[!#1]	4081.0	2254.0	173895.0	4379.0	0.96407000742109	0.5394216717148624	0.5516728624535316	0.4823877068557919	0.6441988950276243	8460.0
416	416	[!#1][CH2][NH]C(=O)[CH2][!#1]	1272.0	481.0	181462.0	1394.0	0.9898433987508736	0.5836682390696353	0.5756958587915818	0.477119279819955	0.7256132344552196	2666.0
417	417	[!#1][CH2][NH]C(=O)[CH2]O[!#1]	47.0	16.0	184359.0	187.0	0.9989003786380946	0.3867503137207977	0.3164983164983165	0.2008547008547008	0.746031746031746	234.0
418	418	[!#1][CH2][NH]C(=S)[NH][!#1]	112.0	81.0	184208.0	208.0	0.9984345291941348	0.4499549777748192	0.4366471734892787	0.35	0.5803108808290155	320.0
419	419	[!#1][CH2]C([CH3])([CH3])[CH3]	0.0	2.0	184516.0	91.0	0.9994962325780432	-7.309576948388722e-05	0.0	0.0	0.0	91.0
420	420	[!#1][CH2]C(=O)[CH3]	63.0	63.0	184010.0	473.0	0.9970965662562497	0.2414478204172209	0.1903323262839879	0.1175373134328358	0.5	536.0
421	421	[!#1][CH2]C(=O)[NH][!#1]	6440.0	2324.0	170544.0	5301.0	0.958696488253552	0.6140409245948443	0.6281394781760546	0.5485052380546802	0.7348242811501597	11741.0
422	422	[!#1][CH2]C(=O)[NH][CH]([!#1])C(=O)[NH][!#1]	229.0	123.0	183983.0	274.0	0.9978495089621848	0.5432057375297156	0.5356725146198831	0.4552683896620278	0.6505681818181818	503.0
423	423	[!#1][CH2]C(=O)[NH][CH2][CH2][OH]	89.0	16.0	184446.0	58.0	0.9995991528040344	0.7161846847240135	0.7063492063492063	0.6054421768707483	0.8476190476190476	147.0
424	424	[!#1][CH2]C(=O)[NH][CH2][CH2]S(=O)(=O)[OH]	195.0	30.0	184363.0	21.0	0.9997237404460236	0.8844001373327158	0.8843537414965987	0.9027777777777778	0.8666666666666667	216.0
425	425	[!#1][CH2]C(=O)[NH][NH2]	88.0	44.0	184292.0	185.0	0.9987595404341066	0.4630486652397825	0.4345679012345679	0.3223443223443223	0.6666666666666666	273.0
426	426	[!#1][CH2]C(=O)[NH][OH]	13.0	1.0	184497.0	98.0	0.999463731454046	0.3296731747232066	0.208	0.1171171171171171	0.9285714285714286	111.0
427	427	[!#1][CH2]C(=O)[NH]N=[CH][!#1]	4.0	4.0	184438.0	163.0	0.9990953853820778	0.1092889481322182	0.0457142857142857	0.0239520958083832	0.5	167.0
428	428	[!#1][CH2]C(=O)[OH]	6001.0	2305.0	171017.0	5286.0	0.9588806612895364	0.5991479223270427	0.6125657122441689	0.5316736068042881	0.7224897664339032	11287.0
429	429	[!#1][CH2]C(=O)c1[cH][cH][cH][cH][cH]1	48.0	61.0	184241.0	259.0	0.9982666067201492	0.261700959091757	0.2307692307692307	0.1563517915309446	0.4403669724770642	307.0
430	430	[!#1][CH2]C(=O)c1[cH][cH]c([!#1])[cH][cH]1	48.0	36.0	184129.0	396.0	0.9976599190722012	0.2478563590589073	0.1818181818181818	0.1081081081081081	0.5714285714285714	444.0
431	431	[!#1][CH2]C(=O)O[!#1]	3473.0	1612.0	175182.0	4342.0	0.9677480512867735	0.5355056465206883	0.5384496124031009	0.4444017914267434	0.6829891838741396	7815.0
432	432	[!#1][CH2]C(=O)O[CH2][CH3]	260.0	185.0	183611.0	553.0	0.9960023617483438	0.4304717648569865	0.4133545310015898	0.3198031980319803	0.5842696629213483	813.0
433	433	[!#1][CH2]C(=O)O[CH2]C(=O)[!#1]	15.0	11.0	184396.0	187.0	0.9989274629080922	0.2067153582833226	0.131578947368421	0.0742574257425742	0.5769230769230769	202.0
434	434	[!#1][CH2]C(=O)O[CH3]	346.0	319.0	182983.0	961.0	0.9930664268805964	0.3680474708622995	0.3509127789046654	0.2647283856159143	0.5203007518796993	1307.0
435	435	[!#1][CH2]c1[cH][cH][cH][cH][cH]1	4963.0	1011.0	176417.0	2218.0	0.9825089784355042	0.7489478483804662	0.7545419992398327	0.6911293691686394	0.8307666555071979	7181.0
436	436	[!#1][CH2]c1[cH][cH][cH][cH]c1Cl	67.0	117.0	184168.0	257.0	0.9979740966041742	0.2734595301917872	0.2637795275590551	0.2067901234567901	0.3641304347826087	324.0
437	437	[!#1][CH2]c1[cH][cH][cH][cH]c1F	25.0	99.0	184248.0	237.0	0.9981799370561564	0.1378684453491031	0.1295336787564766	0.0954198473282442	0.2016129032258064	262.0
438	438	[!#1][CH2]c1[cH][cH][cH]c([CH3])[cH]1	8.0	23.0	184513.0	65.0	0.999523316848041	0.1679593108368544	0.1538461538461538	0.1095890410958904	0.2580645161290322	73.0
439	439	[!#1][CH2]c1[cH][cH][cH]c([OH])[cH]1	4.0	32.0	184474.0	99.0	0.9992903921260612	0.0653833842091331	0.0575539568345323	0.0388349514563106	0.1111111111111111	103.0
440	440	[!#1][CH2]c1[cH][cH][cH]c(Cl)[cH]1	5.0	25.0	184458.0	121.0	0.999209139316068	0.0810262061576932	0.0641025641025641	0.0396825396825396	0.1666666666666666	126.0
441	441	[!#1][CH2]c1[cH][cH][cH]c(F)[cH]1	6.0	55.0	184411.0	137.0	0.9989599640320894	0.0637712091589456	0.0588235294117647	0.0419580419580419	0.0983606557377049	143.0
442	442	[!#1][CH2]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12	37.0	15.0	184454.0	103.0	0.999360811228055	0.4334099000983299	0.3854166666666666	0.2642857142857143	0.7115384615384616	140.0
443	443	[!#1][CH2]c1[cH][cH][cH]n[cH]1	54.0	80.0	184249.0	226.0	0.9983424426761426	0.2780430086916252	0.2608695652173913	0.1928571428571428	0.4029850746268656	280.0
444	444	[!#1][CH2]c1[cH][cH][cH]s1	68.0	24.0	184387.0	130.0	0.9991658044840718	0.503492512218148	0.4689655172413793	0.3434343434343434	0.7391304347826086	198.0
445	445	[!#1][CH2]c1[cH][cH]c([!#1])[cH][cH]1	2446.0	1431.0	177252.0	3480.0	0.9733978300082878	0.4975566368054934	0.4990309089054371	0.4127573405332433	0.6309001805519732	5926.0
446	446	[!#1][CH2]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]	18.0	4.0	184501.0	86.0	0.999512483140042	0.3761781844186849	0.2857142857142857	0.173076923076923	0.8181818181818182	104.0
447	447	[!#1][CH2]c1[cH][cH]c([CH3])[cH][cH]1	16.0	66.0	184316.0	211.0	0.998499531442129	0.1166321456439864	0.1035598705501618	0.0704845814977973	0.1951219512195122	227.0
448	448	[!#1][CH2]c1[cH][cH]c(Br)[cH][cH]1	115.0	128.0	184185.0	181.0	0.998326192114144	0.4279661462997585	0.4267161410018552	0.3885135135135135	0.4732510288065844	296.0
449	449	[!#1][CH2]c1[cH][cH]c(Cl)[cH][cH]1	232.0	240.0	183851.0	286.0	0.997150734796245	0.4677694353916934	0.4686868686868686	0.4478764478764478	0.4915254237288136	518.0
450	450	[!#1][CH2]c1[cH][cH]c(Cl)[cH]c1Cl	25.0	51.0	184459.0	74.0	0.9993228932500582	0.2878809454959689	0.2857142857142857	0.2525252525252525	0.3289473684210526	99.0
451	451	[!#1][CH2]c1[cH][cH]c(F)[cH][cH]1	190.0	260.0	183891.0	268.0	0.997139901088246	0.4170850078113629	0.4185022026431718	0.4148471615720524	0.4222222222222222	458.0
452	452	[!#1][CH2]c1[cH][cH]c(O[!#1])[cH][cH]1	444.0	284.0	183040.0	841.0	0.993906039250524	0.4563051853860257	0.4411326378539493	0.3455252918287937	0.6098901098901099	1285.0
453	453	[!#1][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1	260.0	208.0	183694.0	447.0	0.9964519606303052	0.450319692370651	0.4425531914893616	0.3677510608203677	0.5555555555555556	707.0
454	454	[!#1][CH2]c1[cH][cH]o[cH]1	31.0	18.0	184490.0	70.0	0.999523316848041	0.4404572024273158	0.4133333333333333	0.3069306930693069	0.6326530612244898	101.0
455	455	[!#1][CH2]c1nc2[cH][cH][cH][cH]c2[nH]1	12.0	7.0	184475.0	115.0	0.9993391438120568	0.2441187078594233	0.1643835616438356	0.0944881889763779	0.631578947368421	127.0
456	456	[!#1][CH2]N([!#1])[CH2][CH2][OH]	90.0	66.0	184141.0	312.0	0.997952429188176	0.3585764777387976	0.3225806451612903	0.2238805970149253	0.5769230769230769	402.0
457	457	[!#1][CH2]N([!#1])C(=O)[CH2][CH2]C(=O)[!#1]	23.0	2.0	184487.0	97.0	0.999463731454046	0.419788808273889	0.3172413793103448	0.1916666666666666	0.92	120.0
458	458	[!#1][CH2]N([CH2][!#1])[CH2][!#1]	3426.0	1329.0	177691.0	2163.0	0.9810843458336268	0.6550041311766589	0.662412993039443	0.6129898013955984	0.7205047318611988	5589.0
459	459	[!#1][CH2]N([CH3])[CH3]	1347.0	330.0	182173.0	759.0	0.9941010459945072	0.7138920230174836	0.7121332275971451	0.6396011396011396	0.8032200357781754	2106.0
460	460	[!#1][CH2]N1[CH2][CH2][CH]([!#1])[CH2][CH2]1	523.0	150.0	183520.0	416.0	0.9969340606362636	0.6564623756271485	0.6488833746898264	0.556975505857295	0.7771173848439822	939.0
461	461	[!#1][CH2]N1[CH2][CH2][CH2][CH2][CH2]1	81.0	60.0	184259.0	209.0	0.9985428662741254	0.399939733196581	0.3758700696055684	0.2793103448275862	0.574468085106383	290.0
462	462	[!#1][CH2]N1C(=O)c2[cH][cH][cH][cH]c2C1=O	92.0	28.0	184392.0	97.0	0.9993228932500582	0.6105898665487992	0.5954692556634303	0.4867724867724867	0.7666666666666667	189.0
463	463	[!#1][CH2]O[CH2][CH3]	14.0	15.0	184485.0	95.0	0.9994041460600512	0.2487978730490757	0.2028985507246377	0.128440366972477	0.4827586206896552	109.0
464	464	[!#1][CH2]OC([!#1])([!#1])[!#1]	145.0	146.0	183470.0	848.0	0.994615647124463	0.2677607614338853	0.2258566978193146	0.1460221550855991	0.4982817869415807	993.0
465	465	[!#1][CH2]OC(=O)[!#1]	8694.0	2750.0	166732.0	6433.0	0.950257029722278	0.6352557644239202	0.6543976515750255	0.5747339194817215	0.7596994058021671	15127.0
466	466	[!#1][CH2]OC(=O)[CH3]	407.0	304.0	182882.0	1016.0	0.9928497527206148	0.4015018942978135	0.3814432989690721	0.286015460295151	0.5724331926863573	1423.0
467	467	[!#1][N]([CH3])([CH3])[CH3]	661.0	6.0	183843.0	99.0	0.9994312303300488	0.9281232107082296	0.9264190609670638	0.8697368421052631	0.9910044977511244	760.0
468	468	[!#1][NH][!#1]	44504.0	12745.0	115471.0	11889.0	0.8665612185754757	0.6868939171011694	0.7832315517150349	0.7891759615555122	0.7773760240353543	56393.0
469	469	[!#1][NH][CH]([!#1])[!#1]	9938.0	3121.0	164551.0	6999.0	0.9451814375247144	0.639676550532407	0.6626216828910522	0.5867627088622542	0.761007734129719	16937.0
470	470	[!#1][NH][CH]([!#1])[CH3]	998.0	583.0	180958.0	2070.0	0.9856290863392358	0.4468448232220466	0.4293396429339643	0.3252933507170795	0.6312460468058191	3068.0
